L,r,sij_mean,sij_se,sij_snr,dij_c_mean,dij_c_se,dij_c_snr,ddij_mean,ddij_se,ddij_snr
24,10,0.0,0.0,NaN,6.490384615384611e-6,9.673165313219017e-7,6.7096802393267,0.0007539619437705869,0.00017984250799583628,4.192345581546509
24,11,-0.00561875,5.65335935072851e-5,99.38780911346011,0.0,0.0,NaN,-0.0007127568062500061,0.00018601222124821758,3.831774070903075
24,12,0.0,0.0,NaN,3.749999999999998e-6,7.994187333041782e-7,4.690908335986074,0.0008865755800597647,0.0001923643202161722,4.608835874882943
28,2,0.0,0.0,NaN,0.00929257500000517,2.2672505686825594e-5,409.860962363981,0.05379811188453637,0.0001014750965045546,530.160736354872
28,3,-0.037143125,9.238307237348389e-5,402.05552863449634,0.0,0.0,NaN,-0.01636636624049291,0.00013087314064314846,125.05519589477149
28,4,0.0,0.0,NaN,0.0004352445652174217,5.911311782516744e-6,73.62909980568071,0.009881076014977161,0.0001405264885468518,70.31468669825043
28,5,-0.01351056818182221,6.263009014095194e-5,215.72008201514714,0.0,0.0,NaN,-0.004612566524580988,0.00013457244392516097,34.27571343763475
28,6,0.0,0.0,NaN,6.52678571428568e-5,2.4051915022715865e-6,27.13624136839602,0.002982908313068647,0.00014267246103845973,20.907386690866392
28,7,-0.0075498750000025745,5.027210730305676e-5,150.1801974301465,0.0,0.0,NaN,-0.0017281943654894882,0.00014107436314161298,12.250236875106044
28,8,0.0,0.0,NaN,1.3124999999999994e-5,1.1373304454349733e-6,11.540181705924809,0.0012260803054912478,0.000147643370949875,8.304336981763324
28,9,-0.005342083333334028,4.48131445857676e-5,119.20795522639229,0.0,0.0,NaN,-0.0008175381154929134,0.00014929520887945589,5.475983600739733
28,10,0.0,0.0,NaN,5.845588235294117e-6,8.027444995195805e-7,7.282003475318153,0.0007614692373813237,0.00015541096648174582,4.899713672849232
28,11,-0.00440671875,4.333668527015405e-5,101.6856439879795,0.0,0.0,NaN,-0.0006607803029929082,0.00015911676055657098,4.152801381083799
28,12,0.0,0.0,NaN,2.6250000000000007e-6,5.72764676236012e-7,4.583034025859426,0.0006443368845224923,0.00016626039533448915,3.8754682570445604
28,13,-0.0039760714285715995,4.440682993549815e-5,89.53738500016611,0.0,0.0,NaN,-0.0005174934726687869,0.00017175468840149416,3.0129801840348773
28,14,0.0,0.0,NaN,1.2980769230769232e-6,4.3267499948074673e-7,3.0001200084006365,0.0004615964999097055,0.00017589683654403,2.6242456031559156
32,2,0.0,0.0,NaN,0.009237155172421053,2.08657365035855e-5,442.69490179911793,0.05370238372566756,9.380578729261314e-5,572.4847610750389
32,3,-0.03694285714288863,8.489074534945962e-5,435.1812083968678,0.0,0.0,NaN,-0.016296859654919713,0.00012178185175887897,133.82010061061112
32,4,0.0,0.0,NaN,0.000428194444444389,5.397877338189868e-6,79.32644956841135,0.009878351158582793,0.00012952939790015125,76.26339131289406
32,5,-0.013117500000006103,5.6690978163729784e-5,231.3860234007838,0.0,0.0,NaN,-0.004758609311480644,0.00012366786120776224,38.478948895915416
32,6,0.0,0.0,NaN,5.962500000000036e-5,2.1089376638323727e-6,28.2725284025937,0.0030103983808486556,0.0001301293858034841,23.133886033972622
32,7,-0.0070284375,4.430975643558754e-5,158.62054015614234,0.0,0.0,NaN,-0.0016927859941955614,0.00012851647533299469,13.171743076593417
32,8,0.0,0.0,NaN,1.6059782608695622e-5,1.143090245210884e-6,14.049444193912107,0.001180274467792175,0.00013364594939357848,8.831352339129596
32,9,-0.00477340909091051,3.844204208550835e-5,124.17157965471249,0.0,0.0,NaN,-0.0009017277555736364,0.00013484637284481152,6.687074606088169
32,10,0.0,0.0,NaN,4.642857142857147e-6,6.436842381137082e-7,7.212942104133015,0.000617805523651635,0.00013994288752818037,4.414697556724541
32,11,-0.003720000000000416,3.577277312304786e-5,103.98970153095779,0.0,0.0,NaN,-0.0004980828691912298,0.00014206036364846128,3.506135394836607
32,12,0.0,0.0,NaN,2.2697368421052634e-6,4.7322078429780925e-7,4.796359157117798,0.0003746852228422859,0.00014682178043027842,2.5519730229685744
32,13,-0.003259583333333419,3.541195787517972e-5,92.0475322156097,0.0,0.0,NaN,-0.00030755161919555907,0.0001503306494973237,2.0458344337894605
32,14,0.0,0.0,NaN,1.4338235294117646e-6,3.9764723533826435e-7,3.6057676301761834,6.024249838465501e-5,0.0001558529030552178,0.3865343359264308
32,15,-0.00312890625,3.699713433975803e-5,84.57158387636527,0.0,0.0,NaN,-3.880161919556091e-5,0.0001603723634923843,0.24194704343434775
32,16,0.0,0.0,NaN,5.0e-7,2.499962499343737e-7,2.000030000975033,0.00015482338081768132,0.000163781803705083,0.9453026973403417
36,2,0.0,0.0,NaN,0.009248579545460524,1.9625331200971596e-5,471.257246603953,0.05349120093465287,8.746433175056272e-5,611.5773123060387
36,3,-0.03699234375,7.955000884220524e-5,465.01998288117994,0.0,0.0,NaN,-0.016126023852262986,0.00011403205119626791,141.41659018750306
36,4,0.0,0.0,NaN,0.0004271370967742581,5.029025898716749e-6,84.93436012792262,0.009762091697099406,0.00012045702330008296,81.04211302632018
36,5,-0.012954500000000535,5.2425774024958074e-5,247.10174033545698,0.0,0.0,NaN,-0.004771480883519599,0.00011517847630973104,41.426844983505596
36,6,0.0,0.0,NaN,6.11637931034476e-5,1.9834076729347345e-6,30.837731414514018,0.003078536357854947,0.0001209510555407624,25.452744865194102
36,7,-0.006759910714284208,4.0415520923447036e-5,167.26026436943562,0.0,0.0,NaN,-0.0017348380263793317,0.000119503685878014,14.517025258536425
36,8,0.0,0.0,NaN,1.3749999999999962e-5,9.762069534229274e-7,14.08512810914488,0.0011078107831544726,0.00012376239112199723,8.951110051376286
36,9,-0.004415769230768369,3.4178482880925496e-5,129.19734460281572,0.0,0.0,NaN,-0.0009139279988596566,0.00012415573414769203,7.361142078000801
36,10,0.0,0.0,NaN,4.200000000000003e-6,5.610942418769619e-7,7.485373554984706,0.0007837691165416272,0.00012805034490091178,6.120788797157284
36,11,-0.0033334375,3.089999128123743e-5,107.87826668495126,0.0,0.0,NaN,-0.00079362150851299,0.00012943912736863725,6.131233458124211
36,12,0.0,0.0,NaN,1.6304347826086957e-6,3.6454166393905826e-7,4.472560872716215,0.0006421495513023179,0.00013282717297779988,4.834474278916136
36,13,-0.002829204545454581,2.9899773655147022e-5,94.62294190202188,0.0,0.0,NaN,-0.0006343104289844165,0.00013490344472780343,4.701958725103525
36,14,0.0,0.0,NaN,6.249999999999998e-7,2.362207086197212e-7,2.64583068796967,0.00033766197362014583,0.00013870394278441282,2.4344078967169156
36,15,-0.0025537499999997272,2.9902111977885107e-5,85.40366653326763,0.0,0.0,NaN,-0.0001990121335107703,0.00014244177285145182,1.397147266050346
36,16,0.0,0.0,NaN,9.868421052631579e-8,9.868421052631579e-8,1.0,1.7427011156159744e-5,0.00014714407403830369,0.11843501867172201
36,17,-0.0024608333333331228,3.106122765243332e-5,79.22524379490655,0.0,0.0,NaN,-4.010588351298361e-5,0.00015119278105807705,0.2652632171477678
36,18,0.0,0.0,NaN,3.308823529411764e-7,1.9103310516187384e-7,1.7320681285099766,0.00015147499877556092,0.00015398288159814888,0.9837132361950933
40,2,0.0,0.0,NaN,0.00922342905405714,1.837868881511171e-5,501.85457443913305,0.05350021418562141,8.20636227194704e-5,651.9358080072666
40,3,-0.036880208333334934,7.4403230288841e-5,495.6802035363541,0.0,0.0,NaN,-0.01610527145627956,0.00010761667703081063,149.65404898785926
40,4,0.0,0.0,NaN,0.00042117857142858644,4.710012326430007e-6,89.42196797769789,0.009739661579482986,0.00011345303742534516,85.84751717988969
40,5,-0.012813088235295061,4.9008659508808854e-5,261.44539278802404,0.0,0.0,NaN,-0.0046295269710070475,0.00010861586893960852,42.62293361185657
40,6,0.0,0.0,NaN,6.170454545454657e-5,1.8639626950361952e-6,33.10395944021206,0.003047470020992357,0.00011349386337973353,26.851407910892743
40,7,-0.0065465625,3.710999671893683e-5,176.40967606605474,0.0,0.0,NaN,-0.0018307792687795588,0.00011167981889548075,16.39310742877327
40,8,0.0,0.0,NaN,1.427419354838717e-5,9.280784277367592e-7,15.38037424616868,0.0013249553581983486,0.0001153408053748389,11.48730801638205
40,9,-0.004206249999999051,3.1058762947717766e-5,135.42876794802064,0.0,0.0,NaN,-0.0008949902062851539,0.00011569695588988358,7.735641784188126
40,10,0.0,0.0,NaN,3.4913793103448316e-6,4.7499062110562683e-7,7.350417366595604,0.0007066412592270088,0.00011927988956577523,5.924227980084953
40,11,-0.0030519642857146693,2.756440478988535e-5,110.72121124975554,0.0,0.0,NaN,-0.000563798242001548,0.00011995989535714703,4.699889411565394
40,12,0.0,0.0,NaN,1.8055555555555562e-6,3.540543118012417e-7,5.0996570169413875,0.00046596118261066355,0.00012265176600381264,3.799058079572854
40,13,-0.002568750000000417,2.6245391392134018e-5,97.87432626248793,0.0,0.0,NaN,-0.00036273539854707326,0.00012426019158723637,2.9191601422279825
40,14,0.0,0.0,NaN,4.5e-7,1.8370713781212972e-7,2.4495509829356648,0.00035612229377640636,0.0001273182599163325,2.797103055056148
40,15,-0.0021846875,2.5280312546831025e-5,86.41853204753428,0.0,0.0,NaN,-0.000345896456279568,0.00012950991500783492,2.670810619083816
40,16,0.0,0.0,NaN,6.521739130434782e-7,2.3057022775062697e-7,2.8285261258831573,0.00026199077201402576,0.0001327748133461763,1.9731963119462421
40,17,-0.0020532954545453264,2.5652794842193146e-5,80.04178364098215,0.0,0.0,NaN,-0.0002638652062963015,0.00013584042720657987,1.9424644910386466
40,18,0.0,0.0,NaN,3.571428571428571e-7,1.7856874995312404e-7,2.000030000975033,0.0002726080079981513,0.00013979467404324824,1.9500600424434957
40,19,-0.001946999999999819,2.6310146944444284e-5,74.00186719257196,0.0,0.0,NaN,-0.00025402145627663464,0.0001429849810651232,1.776560407844089
40,20,0.0,0.0,NaN,3.9473684210526315e-7,1.973654604745055e-7,2.0000300009750336,0.00014049334628442323,0.00014530225346350188,0.966904111502396
44,2,0.0,0.0,NaN,0.009179954268298566,1.744981093431925e-5,526.0775777371879,0.05343698842754831,7.782558225453435e-5,686.6249744560686
44,3,-0.0367136250000053,7.056866340980327e-5,520.2539374566801,0.0,0.0,NaN,-0.016107876282768024,0.00010238271304257652,157.33003945763247
44,4,0.0,0.0,NaN,0.000419230769230816,4.443853127006024e-6,94.33947460663853,0.009648788380689124,0.00010748369095635166,89.76979014060306
44,5,-0.012761052631584387,4.611523297271168e-5,276.720983696117,0.0,0.0,NaN,-0.004558900131483343,0.00010263971041570453,44.41653345492879
44,6,0.0,0.0,NaN,6.13175675675673e-5,1.7564594280767465e-6,34.909754582095644,0.0029666444097398575,0.00010688275336735267,27.756062753581897
44,7,-0.006418541666666962,3.460424260184324e-5,185.48424077702745,0.0,0.0,NaN,-0.0018504544077719565,0.0001050937940099881,17.60764681876543
44,8,0.0,0.0,NaN,1.457142857142853e-5,8.823246367179635e-7,16.514815482916536,0.0013047196994263321,0.00010833761836986653,12.043090101648684
44,9,-0.004044485294116775,2.8689573000339633e-5,140.97404984273888,0.0,0.0,NaN,-0.0008601143342601147,0.00010827828795099634,7.94355314012148
44,10,0.0,0.0,NaN,4.318181818181815e-6,4.951436401687052e-7,8.721068934078454,0.0005295882058639761,0.0001110822018919856,4.767534284015531
44,11,-0.002957578125,2.5376141368470453e-5,116.54956055197403,0.0,0.0,NaN,-0.0003926809702719525,0.00011197177574804697,3.506963854494392
44,12,0.0,0.0,NaN,1.935483870967741e-6,3.420954048599179e-7,5.6577312745849015,0.00031867361638186764,0.00011442164998008377,2.7850814634934555
44,13,-0.002281500000000343,2.3134453300852992e-5,98.61914480236375,0.0,0.0,NaN,-0.00028873565777723376,0.00011542057092898141,2.5015961665524387
44,14,0.0,0.0,NaN,7.758620689655173e-7,2.2395976825886646e-7,3.464292158351978,0.00012599494566598035,0.00011774963732921624,1.0700240656683386
44,15,-0.001980267857142936,2.2305448511210323e-5,88.77955788011563,0.0,0.0,NaN,-0.00010665976492317542,0.00011949920284522921,0.8925562881060978
44,16,0.0,0.0,NaN,3.4722222222222224e-7,1.552793927254021e-7,2.23611270064827,5.838239778248322e-5,0.0001222652398104122,0.4775060996323448
44,17,-0.0017812500000002483,2.1994604760472992e-5,80.98576989214071,0.0,0.0,NaN,-0.00014082700388370895,0.0001243274619046295,1.1327103580038984
44,18,0.0,0.0,NaN,2.25e-7,1.2990251151007424e-7,1.7320681285099766,0.00010767684228454866,0.00012744158392524627,0.8449113622733136
44,19,-0.0016621875,2.21767860384869e-5,74.95168583560043,0.0,0.0,NaN,-0.00023482940777194705,0.00012967952525717974,1.8108441352344145
44,20,0.0,0.0,NaN,2.445652173913043e-7,1.4119838207616764e-7,1.7320681285099768,0.0003351909726953678,0.00013314604209075626,2.5174685438031403
44,21,-0.0016424999999999027,2.3086152754902056e-5,71.14654474644496,0.0,0.0,NaN,-0.00040242883960550646,0.00013590775366036746,2.961044007917115
44,22,0.0,0.0,NaN,8.928571428571428e-8,8.928571428571429e-8,0.9999999999999999,0.00042023755650755223,0.00013809821391602662,3.0430339726412834
48,2,0.0,0.0,NaN,0.009185333333339355,1.6676267797188075e-5,550.8027002833434,0.05334753340745675,7.425196113091932e-5,718.4663218981601
48,3,-0.03673534090913206,6.741401250999074e-5,544.9214420175315,0.0,0.0,NaN,-0.016014726062223456,9.79952650307869e-5,163.42346803380912
48,4,0.0,0.0,NaN,0.0004203924418604217,4.2266393795004755e-6,99.46257631993807,0.009579188446202133,0.00010208806517203093,93.83259864960732
48,5,-0.012683392857137396,4.3713633559919696e-5,290.1473024371643,0.0,0.0,NaN,-0.00460974635444647,9.759625364678076e-5,47.232820750784256
48,6,0.0,0.0,NaN,6.0000000000000584e-5,1.655714974810352e-6,36.238121242379336,0.0029747397083987465,0.00010122604228098642,29.387098827210597
48,7,-0.0064218749999996405,3.286746233047435e-5,195.38700418758367,0.0,0.0,NaN,-0.0017270343008778527,9.989447932278868e-5,17.28858604185015
48,8,0.0,0.0,NaN,1.4615384615384575e-5,8.369788722275268e-7,17.462071147013955,0.0012188731510391349,0.00010277854730216695,11.859217541338381
48,9,-0.003945986842104727,2.6831933296500844e-5,147.06308332315822,0.0,0.0,NaN,-0.0008595630837963247,0.00010276515408385112,8.364343842611914
48,10,0.0,0.0,NaN,4.307432432432425e-6,4.670103748163789e-7,9.223419145936617,0.0006236392632533866,0.00010506753600845185,5.935603773968962
48,11,-0.002736875000000272,2.3114032124221712e-5,118.4075104374472,0.0,0.0,NaN,-0.00038742492587891253,0.00010565586410013285,3.666856820287227
48,12,0.0,0.0,NaN,1.3928571428571427e-6,2.731276119609579e-7,5.099657016941385,0.0002222357884630738,0.00010758538951963056,2.0656688557373633
48,13,-0.0021686029411766496,2.1227657571182284e-5,102.15931427689165,0.0,0.0,NaN,-0.00015687345530771002,0.0001086662512713518,1.4436262728524558
48,14,0.0,0.0,NaN,4.545454545454546e-7,1.607004617655885e-7,2.828526125883158,0.00017558643775621163,0.00011077863288533431,1.5850208039483493
48,15,-0.0018140625,2.0020889470652634e-5,90.60848683367043,0.0,0.0,NaN,-0.00017945617587891705,0.00011197552363560944,1.6026375233832622
48,16,0.0,0.0,NaN,5.443548387096775e-7,1.814443546209583e-7,3.0001200084006365,7.380491279285195e-5,0.00011399362986555502,0.6474476940500802
48,17,-0.0016095000000001937,1.947367170666251e-5,82.65005306880761,0.0,0.0,NaN,-4.1924925883868314e-5,0.00011563389610386632,0.36256605801995906
48,18,0.0,0.0,NaN,6.46551724137931e-8,6.46551724137931e-8,1.0,-9.235270716695387e-6,0.00011778631857983816,0.07840699011605086
48,19,-0.0014491071428570643,1.917634586617077e-5,75.56742838130867,0.0,0.0,NaN,-6.293831874466804e-5,0.00011947155783425968,0.5268058765248631
48,20,0.0,0.0,NaN,6.944444444444444e-8,6.944444444444444e-8,1.0,0.00011826951856572232,0.00012180173675318871,0.9710002641865128
48,21,-0.0013892307692309291,1.953484732188962e-5,71.11551712381379,0.0,0.0,NaN,-0.0002730258873779451,0.0001243151301597725,2.1962402084689634
48,22,0.0,0.0,NaN,0.0,0.0,NaN,0.00023235007417751752,0.0001275530596850983,1.8215954580089337
48,23,-0.0013275,1.9930508266263496e-5,66.60642981428968,0.0,0.0,NaN,-0.0001876593008789118,0.00013012440897101468,1.4421529547213012
48,24,0.0,0.0,NaN,0.0,0.0,NaN,-5.699014323674867e-5,0.0001319061322573954,0.4320507489791361
52,2,0.0,0.0,NaN,0.009174413265312351,1.5867637130901076e-5,578.1839595667237,0.0533561767682227,7.078156962606698e-5,753.8145459347518
52,3,-0.0366934375,6.406075044641931e-5,572.7912527451665,0.0,0.0,NaN,-0.016116371063397847,9.348767968574683e-5,172.390320495407
52,4,0.0,0.0,NaN,0.0004159308510638179,4.0379529488170015e-6,103.0053733502945,0.009668818431239595,9.766550579406408e-5,98.99931764677603
52,5,-0.012647119565214984,4.1579012918659506e-5,304.1707505167663,0.0,0.0,NaN,-0.0045784566612061955,9.341025310366925e-5,49.01449797084801
52,6,0.0,0.0,NaN,5.862499999999988e-5,1.5574738506447968e-6,37.641081406104526,0.0028373476865999198,9.676665926407291e-5,29.32154223550174
52,7,-0.006344147727274092,3.104369549775022e-5,204.36187205011922,0.0,0.0,NaN,-0.0015808596997332613,9.505176643092889e-5,16.631565715109797
52,8,0.0,0.0,NaN,1.299418604651157e-5,7.541398275301986e-7,17.230473145898443,0.000999010477279627,9.777901990925785e-5,10.217022815392726
52,9,-0.003858750000001142,2.518408633061454e-5,153.2217587465275,0.0,0.0,NaN,-0.0006491612419685516,9.755048207811449e-5,6.654618492287199
52,10,0.0,0.0,NaN,3.521341463414637e-6,4.011415808128237e-7,8.77830080910442,0.0004501342721007773,9.975175054996524e-5,4.512545089374716
52,11,-0.002655000000000625,2.1559301021473368e-5,123.14870493047097,0.0,0.0,NaN,-0.000426277313396603,9.992840540719037e-5,4.265827235605324
52,12,0.0,0.0,NaN,1.2980769230769226e-6,2.4978254193377596e-7,5.196828061030292,0.000286741917367217,0.00010202489359896788,2.810509349750675
52,13,-0.0020589473684207984,1.9615911630973724e-5,104.96312417974495,0.0,0.0,NaN,-0.00019340231342113157,0.0001028267027908945,1.8808568997338084
52,14,0.0,0.0,NaN,6.58783783783784e-7,1.8270278380406746e-7,3.605767630176184,-3.0530691832550416e-5,0.0001046051186349203,0.29186613648520215
52,15,-0.0016893750000000643,1.8216385573148608e-5,92.73930842187727,0.0,0.0,NaN,8.316018660214919e-5,0.00010569874290317138,0.7867660893406335
52,16,0.0,0.0,NaN,3.2142857142857145e-7,1.3121938415152125e-7,2.4495509829356648,-0.0001802237419152447,0.00010707985982244268,1.6830778655676941
52,17,-0.0014461764705881546,1.7383487677356156e-5,83.19253865678252,0.0,0.0,NaN,-1.6701929876627997e-7,0.0001084865424657815,0.0015395393287509435
52,18,0.0,0.0,NaN,2.2727272727272729e-7,1.1363465906107893e-7,2.0000300009750336,-7.215231339932626e-5,0.00011015021974143527,0.655035582940237
52,19,-0.001297734375,1.7011926565214864e-5,76.28379831203495,0.0,0.0,NaN,-1.4491883978534625e-6,0.0001120194149862793,0.012936939529910655
52,20,0.0,0.0,NaN,6.048387096774194e-8,6.048387096774194e-8,1.0,-0.0001076966682768965,0.00011403262856731008,0.9444373038662908
52,21,-0.0012532500000001132,1.7269456468466385e-5,72.57032103404747,0.0,0.0,NaN,9.28518659766564e-6,0.00011610668273107957,0.07997116427115156
52,22,0.0,0.0,NaN,0.0,0.0,NaN,-2.7367830648938885e-5,0.0001180619521955236,0.23180906413960312
52,23,-0.0011571428571427558,1.7220979916803355e-5,67.19378703959086,0.0,0.0,NaN,-3.811213483483067e-5,0.0001203599735485631,0.31665123970348086
52,24,0.0,0.0,NaN,6.944444444444444e-8,6.944444444444444e-8,1.0,-3.541202286974632e-6,0.0001227296106480502,0.02885369120195193
52,25,-0.0011348076923077947,1.7733404425889528e-5,63.99265843455614,0.0,0.0,NaN,-1.470039028210468e-5,0.0001249497715836167,0.1176503974020244
52,26,0.0,0.0,NaN,7.5e-8,7.5e-8,1.0,-3.357731334040215e-5,0.00012662470535326257,0.2651718971169713
56,2,0.0,0.0,NaN,0.009133620283022842,1.529199303891952e-5,597.2812216025042,0.05351632728917376,6.783779115478594e-5,788.886642359348
56,3,-0.036532644230753315,6.169695863890955e-5,592.1303908117408,0.0,0.0,NaN,-0.016227594608663173,8.989494507525214e-5,180.5173204686744
56,4,0.0,0.0,NaN,0.00042113970588228677,3.898609257242013e-6,108.02306106978594,0.009853832144754548,9.338174406966856e-5,105.52204012599059
56,5,-0.012544949999999867,3.986189514666834e-5,314.7103255839148,0.0,0.0,NaN,-0.004777396531736519,8.936586206838263e-5,53.45885353940705
56,6,0.0,0.0,NaN,5.728316326530638e-5,1.480330782029081e-6,38.696191392297244,0.0031233016825774618,9.275115919655177e-5,33.6739908118968
56,7,-0.00624984375,2.955073665585561e-5,211.49536212193092,0.0,0.0,NaN,-0.00177016371922116,9.134056758646495e-5,19.379819569716215
56,8,0.0,0.0,NaN,1.4162234042553198e-5,7.503217191014527e-7,18.874882176559108,0.0011664228831287093,9.36563244592154e-5,12.45428848359998
56,9,-0.003801521739129719,2.3911234409524975e-5,158.9847547818524,0.0,0.0,NaN,-0.0006460247925789558,9.34054457367166e-5,6.916350406376906
56,10,0.0,0.0,NaN,4.499999999999996e-6,4.3278097577611864e-7,10.397869249982664,0.0004517659682781727,9.526648764886678e-5,4.742128941955872
56,11,-0.002652784090909813,2.05502559493954e-5,129.08764238471002,0.0,0.0,NaN,-0.0003478164180600457,9.567839637497578e-5,3.6352659663829336
56,12,0.0,0.0,NaN,1.9622093023255818e-6,2.92444532725226e-7,6.709680239326709,0.00032448108453743407,9.720150571763615e-5,3.338231050453373
56,13,-0.001983928571428325,1.8299680786707026e-5,108.41328843667372,0.0,0.0,NaN,-0.000176028674578374,9.810108142747491e-5,1.7943601845868553
56,14,0.0,0.0,NaN,8.231707317073175e-7,1.9400670931675845e-7,4.243001361171025,0.00013209523670533463,9.932767486700666e-5,1.3298935758055508
56,15,-0.0016093125000000562,1.6877502037452132e-5,95.35252885343463,0.0,0.0,NaN,-6.69371567195709e-5,0.00010021997108522838,0.6679023750929509
56,16,0.0,0.0,NaN,3.365384615384616e-7,1.271957661798499e-7,2.6458306879696707,3.4689045197863755e-5,0.00010150903507068047,0.3417335725210063
56,17,-0.001375657894736689,1.607342213610275e-5,85.5858748117368,0.0,0.0,NaN,3.24699156241115e-5,0.00010292318170904528,0.31547718487659154
56,18,0.0,0.0,NaN,1.0135135135135135e-7,7.166586948734259e-8,1.4142206335646528,-1.0612410156193852e-5,0.00010449598215241309,0.10155806890943495
56,19,-0.0011939583333332373,1.5355467940259727e-5,77.75460428678036,0.0,0.0,NaN,7.573471827883316e-5,0.00010572609262825794,0.7163294925229381
56,20,0.0,0.0,NaN,2.1428571428571428e-7,1.0714124997187443e-7,2.000030000975033,-8.99661745229624e-5,0.0001071886220640362,0.8393257865486429
56,21,-0.0010991911764704938,1.5220180169477629e-5,72.21932751327077,0.0,0.0,NaN,0.0001608174388512268,0.00010854933897586366,1.4815146768142469
56,22,0.0,0.0,NaN,1.7045454545454545e-7,9.841099356823806e-8,1.7320681285099768,-0.00016444994081286912,0.00011021687297712986,1.4920577618546
56,23,-0.00106078125,1.5424646915531296e-5,68.77183353428235,0.0,0.0,NaN,8.7258155778841e-5,0.00011198319898460513,0.7792075647958296
56,24,0.0,0.0,NaN,6.048387096774194e-8,6.048387096774194e-8,1.0,6.697419851112163e-6,0.00011393687502610096,0.058781846084315546
56,25,-0.0010327500000000636,1.573687551159726e-5,65.62611486879847,0.0,0.0,NaN,-4.242153172447083e-5,0.0001160044925474765,0.3656886969882585
56,26,0.0,0.0,NaN,0.0,0.0,NaN,1.343554476840314e-6,0.00011804830746461535,0.0113813955125366
56,27,-0.0009867857142856517,1.5955647508280513e-5,61.84554489396553,0.0,0.0,NaN,-1.3238496014908452e-5,0.00012031603785523879,0.11003101706886886
56,28,0.0,0.0,NaN,0.0,0.0,NaN,3.589096827902316e-5,0.00012160848134940045,0.29513540405050137
60,2,0.0,0.0,NaN,0.009163848684211067,1.4699761757914803e-5,623.4011703813478,0.05336539398719908,6.525296521909156e-5,817.8232791110856
60,3,-0.03667245535713822,5.926268274484838e-5,618.8119345698386,0.0,0.0,NaN,-0.015940662168810182,8.670048734973065e-5,183.85896845664854
60,4,0.0,0.0,NaN,0.0004157386363635847,3.7329062340271087e-6,111.37130436707496,0.009427368269473518,9.015034548713724e-5,104.57384515313507
60,5,-0.012543333333346231,3.813206530908157e-5,328.94450462296095,0.0,0.0,NaN,-0.004407440442623936,8.661942633567644e-5,50.88281727408091
60,6,0.0,0.0,NaN,5.9080188679246526e-5,1.4414385661523865e-6,40.98696265422433,0.002893807591972733,8.932164585880381e-5,32.39760714381765
60,7,-0.006216346153848752,2.8395623892337296e-5,218.9191608333094,0.0,0.0,NaN,-0.0017734660836886962,8.755139477065416e-5,20.256285903090305
60,8,0.0,0.0,NaN,1.3602941176470545e-5,7.058772655557968e-7,19.27097222172158,0.0012950166652204304,8.954404754580293e-5,14.462342285320672
60,9,-0.0037412999999980007,2.2763060529498127e-5,164.3583908740978,0.0,0.0,NaN,-0.0008879612759751937,8.934098996170434e-5,9.939013171398871
60,10,0.0,0.0,NaN,4.017857142857147e-6,3.9189875939312303e-7,10.252283393494334,0.0006508780097708167,9.128731889231945e-5,7.1299937129118485
60,11,-0.0025909375,1.9458318737692075e-5,133.15320480289898,0.0,0.0,NaN,-0.0004438206509577297,9.152550450365702e-5,4.849147277194154
60,12,0.0,0.0,NaN,1.7154255319148933e-6,2.6154499882246097e-7,6.558816034097976,0.0003153498942123356,9.301518652885632e-5,3.3903054542013296
60,13,-0.0019356521739134942,1.7309251049804676e-5,111.82760989160977,0.0,0.0,NaN,-0.00021956453681858112,9.344439379474065e-5,2.349681215770688
60,14,0.0,0.0,NaN,4.1666666666666667e-7,1.317556397103591e-7,3.162419973692457,0.00019670539070799908,9.482612100226988e-5,2.074379808315585
60,15,-0.0015359659090910126,1.577335968872026e-5,97.3772195272642,0.0,0.0,NaN,-0.0002040124122965059,9.55403489402411e-5,2.1353534350613717
60,16,0.0,0.0,NaN,2.180232558139535e-7,9.750101403688039e-8,2.23611270064827,0.00027309977053190104,9.705342997687392e-5,2.8139115804250894
60,17,-0.001264642857142769,1.464777796802311e-5,86.33683961509742,0.0,0.0,NaN,-0.0002646577045284232,9.783330842187343e-5,2.7051901729334893
60,18,0.0,0.0,NaN,4.5731707317073176e-8,4.5731707317073176e-8,1.0,0.0002918253095429979,9.929191358021095e-5,2.9390642099696547
60,19,-0.0011508749999998838,1.4349947353688317e-5,80.20064266675364,0.0,0.0,NaN,-0.00026372690095713414,0.00010036250917214746,2.6277431994528437
60,20,0.0,0.0,NaN,9.615384615384616e-8,6.79906966931199e-8,1.4142206335646526,0.0002789618009616385,0.0001016472660751782,2.744410270270512
60,21,-0.0010055921052630602,1.3778321116752284e-5,72.983645593832,0.0,0.0,NaN,-0.0002394579865089841,0.00010293610061401181,2.3262780023783876
60,22,0.0,0.0,NaN,1.0135135135135135e-7,7.166586948734259e-8,1.4142206335646528,0.00023790021047143117,0.00010442312331411177,2.278233047634587
60,23,-0.0009299999999999633,1.3618005607392416e-5,68.29193839479115,0.0,0.0,NaN,-0.00016764877595773497,0.00010587908103061944,1.5833984799060752
60,24,0.0,0.0,NaN,0.0,0.0,NaN,0.0001984672955241823,0.00010735326358623243,1.848730899221911
60,25,-0.0008909558823529005,1.373665051112966e-5,64.85976196533743,0.0,0.0,NaN,-0.00018252009950492365,0.00010901088525742707,1.6743291192792904
